,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,Sunrise(hrs),Sunset(hrs),WindDirection,WindSpeed,StationLat,StationLong,StationElev_ft
1670,1,2011-08-08,80,68,74,1.0,67,69,0,9,RA BR,0.63,29.0,29.72,6.2,4.866666666666667,19.05,40,4.0,41.995,-87.933,662
1671,2,2011-08-08,80,69,75,2.0,67,70,0,10,TSRA RA BR,0.29,29.06,29.7,5.8,4.866666666666667,19.05,60,2.8,41.786,-87.752,612
1672,1,2011-08-09,80,64,72,-1.0,61,66,0,7,BR,0.0,28.97,29.67,11.1,4.883333333333333,19.033333333333335,280,10.8,41.995,-87.933,662
1673,2,2011-08-09,82,66,74,1.0,61,66,0,9,BR,0.01,29.03,29.66,11.6,4.883333333333333,19.033333333333335,270,11.0,41.786,-87.752,612
1674,1,2011-08-10,77,61,69,-4.0,54,61,0,4, ,0.0,29.14,29.84,8.7,4.9,19.0,310,7.3,41.995,-87.933,662
1675,2,2011-08-10,78,62,70,-3.0,54,61,0,5, ,0.0,29.2,29.82,8.0,4.9,19.0,310,4.4,41.786,-87.752,612
1676,1,2011-08-11,81,57,69,-4.0,54,61,0,4, ,0.0,29.25,29.95,3.0,4.916666666666667,18.983333333333334,240,2.0,41.995,-87.933,662
1677,2,2011-08-11,81,60,71,-2.0,54,61,0,6, ,0.0,29.31,29.93,4.2,4.916666666666667,18.983333333333334,230,2.7,41.786,-87.752,612
1678,1,2011-08-12,81,60,71,-2.0,59,64,0,6, ,0.0,29.22,29.94,8.5,4.933333333333334,18.966666666666665,190,8.3,41.995,-87.933,662
1679,2,2011-08-12,82,65,74,1.0,57,64,0,9, ,0.0,29.28,29.93,8.4,4.933333333333334,18.966666666666665,190,8.2,41.786,-87.752,612
1680,1,2011-08-13,83,62,73,0.0,64,66,0,8,RA,0.75,29.15,29.86,6.7,4.95,18.933333333333334,270,3.6,41.995,-87.933,662
1681,2,2011-08-13,84,66,75,2.0,63,66,0,10,TS TSRA GR RA BR,0.93,29.2,29.84,7.8,4.95,18.933333333333334,240,5.3,41.786,-87.752,612
1682,1,2011-08-14,75,62,69,-3.0,60,63,0,4,RA,0.01,29.24,29.95,11.7,4.966666666666667,18.916666666666668,360,10.4,41.995,-87.933,662
1683,2,2011-08-14,75,62,69,-3.0,60,63,0,4,RA,0.01,29.29,29.93,12.6,4.966666666666667,18.916666666666668,350,11.7,41.786,-87.752,612
1684,1,2011-08-15,82,57,70,-2.0,55,62,0,5, ,0.0,29.28,29.98,4.9,4.983333333333333,18.9,20,2.4,41.995,-87.933,662
1685,2,2011-08-15,80,59,70,-2.0,55,62,0,5, ,0.0,29.33,29.96,5.2,4.983333333333333,18.9,50,2.7,41.786,-87.752,612
1686,1,2011-08-16,85,61,73,1.0,58,64,0,8, ,0.0,29.32,30.03,3.9,5.0,18.866666666666667,180,2.9,41.995,-87.933,662
1687,2,2011-08-16,83,63,73,1.0,56,63,0,8, ,0.0,29.38,30.01,3.0,5.0,18.866666666666667,180,2.3,41.786,-87.752,612
1688,1,2011-08-17,83,62,73,1.0,63,67,0,8, ,0.0,29.31,30.02,6.0,5.016666666666667,18.85,220,5.6,41.995,-87.933,662
1689,2,2011-08-17,83,65,74,2.0,61,67,0,9, ,0.0,29.36,30.01,6.2,5.016666666666667,18.85,210,6.0,41.786,-87.752,612
1690,1,2011-08-18,84,67,76,4.0,60,66,0,11, ,0.0,29.23,29.96,5.2,5.033333333333333,18.816666666666666,40,2.3,41.995,-87.933,662
1691,2,2011-08-18,85,71,78,6.0,62,67,0,13,HZ,0.0,29.28,29.94,5.2,5.033333333333333,18.816666666666666,70,2.8,41.786,-87.752,612
1692,1,2011-08-19,87,64,76,5.0,63,68,0,11, ,0.0,29.18,29.89,5.2,5.05,18.8,140,3.3,41.995,-87.933,662
1693,2,2011-08-19,86,67,77,6.0,62,68,0,12, ,0.0,29.23,29.87,5.8,5.05,18.8,130,4.7,41.786,-87.752,612
1694,1,2011-08-20,80,66,73,2.0,67,69,0,8,RA FG BR,1.11,29.22,29.92,3.4,5.066666666666666,18.766666666666666,210,1.3,41.995,-87.933,662
1695,2,2011-08-20,79,68,74,3.0,67,69,0,9,TSRA RA BR,0.39,29.28,29.9,4.9,5.066666666666666,18.766666666666666,160,2.0,41.786,-87.752,612
1696,1,2011-08-21,80,64,72,1.0,58,63,0,7,RA,0.01,29.26,29.97,8.5,5.083333333333333,18.75,320,8.0,41.995,-87.933,662
1697,2,2011-08-21,81,66,74,3.0,58,64,0,9,RA BR,0.01,29.32,29.95,7.6,5.083333333333333,18.75,320,7.0,41.786,-87.752,612
1698,1,2011-08-22,82,59,71,0.0,59,64,0,6, ,0.0,29.3,30.02,4.1,5.1,18.716666666666665,260,1.6,41.995,-87.933,662
1699,2,2011-08-22,82,61,72,1.0,59,64,0,7, ,0.0,29.36,30.01,3.5,5.1,18.716666666666665,80,0.7,41.786,-87.752,612
1700,1,2011-08-23,73,62,68,-3.0,63,65,0,3,TSRA BR,0.65,29.1,29.86,9.8,5.133333333333334,18.7,200,9.1,41.995,-87.933,662
1701,2,2011-08-23,74,66,70,-1.0,62,65,0,5,TSRA RA BR,0.4,29.18,29.86,9.5,5.133333333333334,18.7,200,8.4,41.786,-87.752,612
1702,1,2011-08-24,92,69,81,10.0,65,70,0,16,BR,0.0,28.99,29.7,10.7,5.15,18.666666666666668,270,8.2,41.995,-87.933,662
1703,2,2011-08-24,91,70,81,10.0,65,70,0,16, ,0.0,29.05,29.68,11.0,5.15,18.666666666666668,250,8.1,41.786,-87.752,612
1704,1,2011-08-25,83,64,74,4.0,59,64,0,9, ,0.0,29.26,29.95,7.3,5.166666666666667,18.65,360,4.1,41.995,-87.933,662
1705,2,2011-08-25,80,65,73,3.0,59,64,0,8, ,0.0,29.33,29.93,7.0,5.166666666666667,18.65,20,3.1,41.786,-87.752,612
1706,1,2011-08-26,83,59,71,1.0,58,63,0,6, ,0.0,29.26,29.98,3.3,5.183333333333334,18.616666666666667,260,1.9,41.995,-87.933,662
1707,2,2011-08-26,83,61,72,2.0,58,64,0,7, ,0.0,29.32,29.97,3.4,5.183333333333334,18.616666666666667,200,1.2,41.786,-87.752,612
1708,1,2011-08-27,81,64,73,3.0,62,66,0,8, ,0.0,29.21,29.93,9.2,5.2,18.583333333333332,20,8.2,41.995,-87.933,662
1709,2,2011-08-27,83,67,75,5.0,61,66,0,10, ,0.0,29.26,29.91,9.3,5.2,18.583333333333332,10,8.1,41.786,-87.752,612
1710,1,2011-08-28,77,61,69,-1.0,57,61,0,4, ,0.0,29.22,29.93,7.9,5.216666666666667,18.566666666666666,20,7.0,41.995,-87.933,662
1711,2,2011-08-28,77,61,69,-1.0,55,61,0,4, ,0.0,29.26,29.91,9.2,5.216666666666667,18.566666666666666,10,8.5,41.786,-87.752,612
1712,1,2011-08-29,79,59,69,-1.0,56,62,0,4, ,0.0,29.31,30.01,3.5,5.233333333333333,18.533333333333335,20,1.4,41.995,-87.933,662
1713,2,2011-08-29,78,61,70,0.0,57,62,0,5, ,0.0,29.36,30.0,4.2,5.233333333333333,18.533333333333335,60,1.1,41.786,-87.752,612
1714,1,2011-08-30,76,61,69,-1.0,56,62,0,4,RA,0.04,29.33,30.03,6.3,5.25,18.516666666666666,150,5.3,41.995,-87.933,662
1715,2,2011-08-30,79,64,72,2.0,54,61,0,7,RA,0.02,29.38,30.02,6.8,5.25,18.516666666666666,150,5.9,41.786,-87.752,612
1716,1,2011-08-31,87,65,76,7.0,64,68,0,11,RA,0.01,29.23,29.95,8.3,5.266666666666667,18.483333333333334,170,5.4,41.995,-87.933,662
1717,2,2011-08-31,88,65,77,8.0,64,69,0,12, ,0.05,29.29,29.94,7.4,5.266666666666667,18.483333333333334,170,5.4,41.786,-87.752,612
1718,1,2011-09-01,93,71,82,14.0,71,75,0,17, ,0.0,29.2,29.91,5.9,5.283333333333333,18.45,210,5.2,41.995,-87.933,662
1719,2,2011-09-01,94,74,84,16.0,70,75,0,19, ,0.0,29.26,29.89,6.3,5.283333333333333,18.45,210,5.8,41.786,-87.752,612
1720,1,2011-09-02,92,76,84,16.0,69,74,0,19,HZ,0.0,29.18,29.89,7.4,5.3,18.433333333333334,220,4.9,41.995,-87.933,662
1721,2,2011-09-02,94,79,87,19.0,69,74,0,22, ,0.01,29.24,29.87,6.6,5.3,18.433333333333334,200,4.0,41.786,-87.752,612
1722,1,2011-09-03,89,69,79,11.0,67,71,0,14,RA BR HZ,0.02,29.16,29.87,6.2,5.316666666666666,18.4,290,2.5,41.995,-87.933,662
1723,2,2011-09-03,87,71,79,11.0,68,71,0,14, ,0.15,29.21,29.85,5.7,5.316666666666666,18.4,200,1.2,41.786,-87.752,612
1724,1,2011-09-04,73,58,66,-2.0,54,60,0,1, ,0.0,29.24,29.94,11.5,5.333333333333333,18.366666666666667,320,10.5,41.995,-87.933,662
1725,2,2011-09-04,74,60,67,-1.0,55,61,0,2,RA,0.01,29.29,29.92,11.5,5.333333333333333,18.366666666666667,320,10.7,41.786,-87.752,612
1726,1,2011-09-05,65,52,59,-8.0,45,52,6,0, ,0.0,29.39,30.1,14.8,5.35,18.35,10,14.2,41.995,-87.933,662
1727,2,2011-09-05,67,53,60,-7.0,46,53,5,0, ,0.01,29.43,30.07,16.6,5.35,18.35,360,15.9,41.786,-87.752,612
1728,1,2011-09-06,66,51,59,-8.0,46,52,6,0, ,0.0,29.44,30.16,10.1,5.366666666666666,18.316666666666666,30,9.5,41.995,-87.933,662
1729,2,2011-09-06,66,57,62,-5.0,47,54,3,0, ,0.0,29.49,30.14,14.3,5.366666666666666,18.316666666666666,40,13.8,41.786,-87.752,612
1730,1,2011-09-07,70,52,61,-6.0,47,54,4,0, ,0.0,29.42,30.16,10.8,5.383333333333334,18.283333333333335,10,10.2,41.995,-87.933,662
1731,2,2011-09-07,70,58,64,-3.0,47,55,1,0, ,0.0,29.47,30.13,13.3,5.383333333333334,18.283333333333335,20,12.4,41.786,-87.752,612
1732,1,2011-09-08,75,57,66,0.0,53,59,0,1,RA,0.01,29.34,30.13,13.4,5.4,18.25,20,13.0,41.995,-87.933,662
1733,2,2011-09-08,74,62,68,2.0,54,59,0,3,RA DZ BR,0.06,29.36,30.03,15.2,5.4,18.25,20,14.9,41.786,-87.752,612
1734,1,2011-09-09,72,60,66,0.0,60,62,0,1,RA,0.02,29.23,29.96,8.3,5.416666666666667,18.233333333333334,40,8.2,41.995,-87.933,662
1735,2,2011-09-09,72,64,68,2.0,61,63,0,3,RA BR,0.11,29.28,29.94,8.4,5.416666666666667,18.233333333333334,40,7.9,41.786,-87.752,612
1736,1,2011-09-10,78,56,67,1.0,59,62,0,2,BR,0.0,29.29,30.0,3.1,5.433333333333334,18.2,140,0.9,41.995,-87.933,662
1737,2,2011-09-10,76,58,67,1.0,60,63,0,2,FG+ BR,0.01,29.34,29.99,2.0,5.433333333333334,18.2,140,0.9,41.786,-87.752,612
1738,1,2011-09-11,83,57,70,5.0,59,63,0,5,BR,0.0,29.27,29.99,5.5,5.45,18.166666666666668,270,5.1,41.995,-87.933,662
1739,2,2011-09-11,83,60,72,7.0,59,64,0,7,BR,0.0,29.33,29.98,4.7,5.45,18.166666666666668,250,4.3,41.786,-87.752,612
1740,1,2011-09-12,86,64,75,10.0,59,65,0,10, ,0.0,29.18,29.91,10.9,5.466666666666667,18.15,230,10.5,41.995,-87.933,662
1741,2,2011-09-12,86,64,75,10.0,59,65,0,10, ,0.0,29.24,29.9,9.3,5.466666666666667,18.15,230,9.2,41.786,-87.752,612
1742,1,2011-09-13,73,56,65,0.0,54,59,0,0,BR HZ FU,0.0,29.2,29.9,8.7,5.483333333333333,18.116666666666667,310,4.9,41.995,-87.933,662
1743,2,2011-09-13,76,58,67,2.0,55,61,0,2,HZ FU,0.0,29.26,29.89,7.8,5.483333333333333,18.116666666666667,310,3.4,41.786,-87.752,612
1744,1,2011-09-14,58,47,53,-11.0,43,49,12,0,RA BR HZ FU,0.08,29.39,30.09,7.3,5.5,18.083333333333332,340,6.3,41.995,-87.933,662
1745,2,2011-09-14,60,48,54,-10.0,45,51,11,0,RA BR HZ FU,0.01,29.47,30.09,7.3,5.5,18.083333333333332,320,6.0,41.786,-87.752,612
1746,1,2011-09-15,59,42,51,-13.0,35,44,14,0, ,0.0,29.61,30.33,8.5,5.516666666666667,18.05,10,7.4,41.995,-87.933,662
1747,2,2011-09-15,60,44,52,-12.0,36,45,13,0, ,0.0,29.67,30.32,9.0,5.516666666666667,18.05,360,7.2,41.786,-87.752,612
1748,1,2011-09-16,58,46,52,-12.0,40,47,13,0, ,0.0,29.59,30.33,3.3,5.533333333333333,18.0,80,1.4,41.995,-87.933,662
1749,2,2011-09-16,59,48,54,-10.0,38,47,11,0, ,0.0,29.65,30.33,3.7,5.533333333333333,18.0,130,2.6,41.786,-87.752,612
1750,1,2011-09-17,68,50,59,-5.0,45,52,6,0, ,0.0,29.53,30.27,8.9,5.55,17.966666666666665,110,7.7,41.995,-87.933,662
1751,2,2011-09-17,69,52,61,-3.0,44,52,4,0, ,0.0,29.59,30.27,9.6,5.55,17.966666666666665,110,8.7,41.786,-87.752,612
1752,1,2011-09-18,65,55,60,-4.0,55,57,5,0,RA DZ BR,0.43,29.34,30.11,9.5,5.583333333333333,17.933333333333334,150,8.9,41.995,-87.933,662
1753,2,2011-09-18,66,56,61,-3.0,54,57,4,0,RA DZ BR,0.34,29.41,30.11,8.0,5.583333333333333,17.933333333333334,140,7.4,41.786,-87.752,612
1754,1,2011-09-19,69,54,62,-1.0,58,60,3,0,RA BR,0.24,29.24,29.96,5.8,5.6,17.916666666666668,290,4.1,41.995,-87.933,662
1755,2,2011-09-19,68,56,62,-1.0,58,60,3,0,RA BR,0.41,29.3,29.96,5.8,5.6,17.916666666666668,260,3.8,41.786,-87.752,612
1756,1,2011-09-20,74,49,62,0.0,54,58,3,0,MIFG BCFG BR,0.0,29.26,29.96,7.3,5.616666666666667,17.883333333333333,180,7.3,41.995,-87.933,662
1757,2,2011-09-20,75,53,64,2.0,54,58,1,0,FG+ BCFG BR,0.01,29.33,29.99,6.1,5.616666666666667,17.883333333333333,170,5.8,41.786,-87.752,612
1758,1,2011-09-21,71,56,64,2.0,49,56,1,0,RA,0.01,29.23,29.95,11.0,5.633333333333333,17.85,250,10.2,41.995,-87.933,662
1759,2,2011-09-21,72,57,65,3.0,49,56,0,0, ,0.01,29.29,29.94,10.3,5.633333333333333,17.85,240,9.4,41.786,-87.752,612
1760,1,2011-09-22,64,51,58,-4.0,47,52,7,0, ,0.0,29.36,30.08,6.9,5.65,17.816666666666666,270,4.6,41.995,-87.933,662
1761,2,2011-09-22,63,53,58,-4.0,47,52,7,0, ,0.0,29.42,30.08,7.2,5.65,17.816666666666666,250,6.5,41.786,-87.752,612
1762,1,2011-09-23,62,48,55,-6.0,44,49,10,0, ,0.0,29.33,30.06,7.0,5.666666666666667,17.8,360,5.9,41.995,-87.933,662
1763,2,2011-09-23,62,48,55,-6.0,46,51,10,0,RA,0.02,29.38,30.05,6.4,5.666666666666667,17.8,360,4.1,41.786,-87.752,612
1764,1,2011-09-24,62,51,57,-4.0,49,51,8,0,RA BR,0.14,29.26,29.99,4.6,5.683333333333334,17.766666666666666,30,3.6,41.995,-87.933,662
1765,2,2011-09-24,63,51,57,-4.0,48,52,8,0,RA BR,0.07,29.31,29.98,5.3,5.683333333333334,17.766666666666666,40,2.9,41.786,-87.752,612
1766,1,2011-09-25,64,51,58,-3.0,53,55,7,0,RA,0.08,29.13,29.87,5.5,5.7,17.733333333333334,140,4.1,41.995,-87.933,662
1767,2,2011-09-25,65,53,59,-2.0,53,55,6,0,RA BR,0.23,29.18,29.87,5.8,5.7,17.733333333333334,130,4.7,41.786,-87.752,612
1768,1,2011-09-26,60,53,57,-3.0,51,53,8,0,RA BR,1.21,28.92,29.65,15.4,5.716666666666667,17.7,180,8.8,41.995,-87.933,662
1769,2,2011-09-26,63,53,58,-2.0,50,53,7,0,RA BR,0.9,28.98,29.65,12.4,5.716666666666667,17.7,190,8.1,41.786,-87.752,612
1770,1,2011-09-27,63,54,59,-1.0,53,55,6,0,RA BR,0.31,29.0,29.71,8.3,5.733333333333333,17.683333333333334,60,4.3,41.995,-87.933,662
1771,2,2011-09-27,63,54,59,-1.0,53,55,6,0,RA BR,0.25,29.05,29.7,7.1,5.733333333333333,17.683333333333334,50,2.4,41.786,-87.752,612
1772,1,2011-09-28,63,53,58,-1.0,54,55,7,0,RA BR,0.77,29.07,29.78,7.0,5.75,17.65,320,6.5,41.995,-87.933,662
1773,2,2011-09-28,64,53,59,0.0,54,55,6,0,RA BR,0.15,29.12,29.77,6.7,5.75,17.65,320,5.7,41.786,-87.752,612
1774,1,2011-09-29,66,49,58,-1.0,51,53,7,0,RA BR,0.06,28.98,29.7,13.5,5.766666666666667,17.616666666666667,280,11.7,41.995,-87.933,662
1775,2,2011-09-29,66,51,59,0.0,50,54,6,0,RA DZ BR,0.09,29.03,29.7,12.7,5.766666666666667,17.616666666666667,270,11.2,41.786,-87.752,612
1776,1,2011-09-30,57,45,51,-8.0,41,47,14,0,RA,0.09,29.32,30.01,15.0,5.783333333333333,17.583333333333332,340,14.6,41.995,-87.933,662
1777,2,2011-09-30,58,47,53,-6.0,42,47,12,0,RA,0.17,29.37,30.0,16.3,5.783333333333333,17.583333333333332,340,15.4,41.786,-87.752,612
1778,1,2011-10-01,56,42,49,-9.0,40,45,16,0, ,0.01,29.53,30.26,10.3,5.8,17.566666666666666,360,9.6,41.995,-87.933,662
1779,2,2011-10-01,56,44,50,-8.0,40,45,15,0, ,0.01,29.59,30.26,11.2,5.8,17.566666666666666,350,10.7,41.786,-87.752,612
1780,1,2011-10-02,66,41,54,-4.0,38,46,11,0, ,0.0,29.47,30.22,5.4,5.816666666666666,17.533333333333335,320,4.7,41.995,-87.933,662
1781,2,2011-10-02,65,41,53,-5.0,39,46,12,0, ,0.0,29.54,30.22,4.6,5.816666666666666,17.533333333333335,320,4.1,41.786,-87.752,612
1782,1,2011-10-03,69,44,57,0.0,45,50,8,0, ,0.0,29.48,30.21,5.0,5.833333333333333,17.5,30,3.4,41.995,-87.933,662
1783,2,2011-10-03,70,45,58,1.0,44,50,7,0, ,0.0,29.54,30.2,4.1,5.833333333333333,17.5,20,3.6,41.786,-87.752,612
1784,1,2011-10-04,76,43,60,3.0,47,52,5,0, ,0.0,29.52,30.25,2.3,5.866666666666667,17.483333333333334,160,1.1,41.995,-87.933,662
1785,2,2011-10-04,74,46,60,3.0,47,53,5,0, ,0.0,29.58,30.25,1.7,5.866666666666667,17.483333333333334,150,0.7,41.786,-87.752,612
1786,1,2011-10-05,80,49,65,8.0,48,55,0,0, ,0.0,29.49,30.22,3.2,5.883333333333333,17.45,180,1.9,41.995,-87.933,662
1787,2,2011-10-05,80,52,66,9.0,47,55,0,1, ,0.0,29.55,30.21,2.9,5.883333333333333,17.45,170,1.3,41.786,-87.752,612
1788,1,2011-10-06,81,50,66,10.0,51,58,0,1, ,0.0,29.5,30.23,4.6,5.9,17.416666666666668,150,3.8,41.995,-87.933,662
1789,2,2011-10-06,81,56,69,13.0,50,58,0,4, ,0.0,29.57,30.22,4.6,5.9,17.416666666666668,150,3.9,41.786,-87.752,612
1790,1,2011-10-07,84,54,69,13.0,53,59,0,4, ,0.0,29.52,30.25,7.7,5.916666666666667,17.4,180,7.5,41.995,-87.933,662
1791,2,2011-10-07,84,59,72,16.0,51,59,0,7, ,0.0,29.59,30.24,6.8,5.916666666666667,17.4,170,6.4,41.786,-87.752,612
1792,1,2011-10-08,82,54,68,12.0,54,60,0,3, ,0.0,29.56,30.27,7.6,5.933333333333334,17.366666666666667,190,7.2,41.995,-87.933,662
1793,2,2011-10-08,82,61,72,16.0,53,60,0,7, ,0.0,29.62,30.27,6.9,5.933333333333334,17.366666666666667,190,6.3,41.786,-87.752,612
1794,1,2011-10-09,80,52,66,11.0,51,58,0,1, ,0.0,29.55,30.29,3.8,5.95,17.333333333333332,90,2.8,41.995,-87.933,662
1795,2,2011-10-09,80,56,68,13.0,51,58,0,3, ,0.0,29.62,30.28,3.8,5.95,17.333333333333332,100,3.1,41.786,-87.752,612
1796,1,2011-10-10,76,54,65,10.0,51,57,0,0, ,0.0,29.39,30.13,6.0,5.966666666666667,17.316666666666666,160,5.2,41.995,-87.933,662
1797,2,2011-10-10,77,58,68,13.0,49,58,0,3, ,0.0,29.45,30.12,6.4,5.966666666666667,17.316666666666666,160,5.9,41.786,-87.752,612
1798,1,2011-10-11,79,57,68,14.0,54,60,0,3, ,0.0,29.23,29.97,4.9,5.983333333333333,17.283333333333335,150,4.1,41.995,-87.933,662
1799,2,2011-10-11,78,58,68,14.0,52,59,0,3, ,0.0,29.29,29.97,4.6,5.983333333333333,17.283333333333335,130,3.8,41.786,-87.752,612
1800,1,2011-10-12,78,55,67,13.0,52,58,0,2, ,0.0,29.03,29.77,8.1,6.0,17.25,140,7.0,41.995,-87.933,662
1801,2,2011-10-12,77,57,67,13.0,51,58,0,2, ,0.0,29.08,29.76,6.8,6.0,17.25,140,6.0,41.786,-87.752,612
1802,1,2011-10-13,66,52,59,6.0,55,58,6,0,RA BR,0.28,28.81,29.54,7.0,6.033333333333333,17.233333333333334,260,4.3,41.995,-87.933,662
1803,2,2011-10-13,64,52,58,5.0,55,57,7,0,RA BR,0.49,28.87,29.53,6.0,6.033333333333333,17.233333333333334,240,2.8,41.786,-87.752,612
1804,1,2011-10-14,62,48,55,2.0,41,48,10,0, ,0.0,28.9,29.6,15.6,6.05,17.2,280,15.4,41.995,-87.933,662
1805,2,2011-10-14,61,49,55,2.0,41,48,10,0, ,0.0,28.97,29.61,15.3,6.05,17.2,270,15.1,41.786,-87.752,612
1806,1,2011-10-15,62,47,55,2.0,36,46,10,0, ,0.0,29.1,29.8,15.3,6.066666666666666,17.183333333333334,270,14.8,41.995,-87.933,662
1807,2,2011-10-15,61,47,54,1.0,36,46,11,0, ,0.0,29.18,29.81,15.1,6.066666666666666,17.183333333333334,260,14.9,41.786,-87.752,612
1808,1,2011-10-16,62,48,55,3.0,39,46,10,0,RA,0.17,29.08,29.81,8.5,6.083333333333333,17.15,280,7.4,41.995,-87.933,662
1809,2,2011-10-16,60,46,53,1.0,39,46,12,0,RA,0.12,29.15,29.81,8.1,6.083333333333333,17.15,260,6.7,41.786,-87.752,612
1810,1,2011-10-17,59,41,50,-2.0,33,42,15,0, ,0.0,29.11,29.85,10.4,6.1,17.116666666666667,260,10.2,41.995,-87.933,662
1811,2,2011-10-17,57,40,49,-3.0,33,42,16,0, ,0.0,29.18,29.86,11.3,6.1,17.116666666666667,250,11.2,41.786,-87.752,612
1812,1,2011-10-18,54,41,48,-3.0,37,43,17,0,RA,0.06,29.09,29.83,8.5,6.116666666666666,17.1,10,6.4,41.995,-87.933,662
1813,2,2011-10-18,54,40,47,-4.0,38,43,18,0,RA DZ BR,0.02,29.15,29.83,7.2,6.116666666666666,17.1,360,5.3,41.786,-87.752,612
1814,1,2011-10-19,49,44,47,-4.0,40,44,18,0,RA BR,0.85,28.93,29.69,18.0,6.133333333333334,17.066666666666666,360,17.1,41.995,-87.933,662
1815,2,2011-10-19,49,44,47,-4.0,41,44,18,0,RA BR,0.84,28.97,29.67,19.9,6.133333333333334,17.066666666666666,10,19.6,41.786,-87.752,612
1816,1,2011-10-20,47,43,45,-5.0,37,42,20,0,RA,0.08,29.0,29.69,16.1,6.166666666666667,17.05,320,15.8,41.995,-87.933,662
1817,2,2011-10-20,46,42,44,-6.0,38,42,21,0,RA,0.07,29.05,29.69,14.9,6.166666666666667,17.05,310,14.4,41.786,-87.752,612
1818,1,2011-10-21,55,38,47,-3.0,34,41,18,0, ,0.0,29.32,30.03,5.4,6.183333333333334,17.016666666666666,290,4.6,41.995,-87.933,662
1819,2,2011-10-21,54,37,46,-4.0,34,41,19,0, ,0.0,29.39,30.04,5.7,6.183333333333334,17.016666666666666,280,4.3,41.786,-87.752,612
1820,1,2011-10-22,66,34,50,0.0,37,44,15,0, ,0.0,29.28,30.02,3.7,6.2,17.0,230,3.2,41.995,-87.933,662
1821,2,2011-10-22,66,38,52,2.0,37,45,13,0, ,0.0,29.35,30.03,3.9,6.2,17.0,210,3.7,41.786,-87.752,612
1822,1,2011-10-23,68,38,53,4.0,41,48,12,0,TSRA RA BR,0.2,29.19,29.93,6.9,6.216666666666667,16.966666666666665,220,6.1,41.995,-87.933,662
1823,2,2011-10-23,67,41,54,5.0,42,49,11,0,TSRA RA,0.22,29.25,29.94,6.9,6.216666666666667,16.966666666666665,230,5.9,41.786,-87.752,612
1824,1,2011-10-24,63,45,54,5.0,39,46,11,0, ,0.0,29.34,30.05,7.3,6.233333333333333,16.95,280,5.7,41.995,-87.933,662
1825,2,2011-10-24,63,45,54,5.0,39,47,11,0,RA,0.06,29.41,30.05,7.1,6.233333333333333,16.95,270,5.0,41.786,-87.752,612
1826,1,2011-10-25,74,45,60,12.0,46,53,5,0,RA,0.02,29.11,29.86,11.9,6.266666666666667,16.933333333333334,190,7.6,41.995,-87.933,662
1827,2,2011-10-25,74,49,62,14.0,45,53,3,0,TS TSRA BR,0.13,29.19,29.87,10.8,6.266666666666667,16.933333333333334,190,9.0,41.786,-87.752,612
1828,1,2011-10-26,53,47,50,2.0,42,46,15,0, ,0.0,29.19,29.91,12.6,6.283333333333333,16.9,360,12.4,41.995,-87.933,662
1829,2,2011-10-26,54,47,51,3.0,42,46,14,0,BR,0.0,29.24,29.9,14.2,6.283333333333333,16.9,360,13.9,41.786,-87.752,612
1830,1,2011-10-27,53,39,46,-2.0,37,42,19,0,RA,0.12,29.34,30.04,5.8,6.3,16.883333333333333,350,3.6,41.995,-87.933,662
1831,2,2011-10-27,51,38,45,-3.0,38,42,20,0,RA BR,0.16,29.4,30.05,6.9,6.3,16.883333333333333,10,3.5,41.786,-87.752,612
1832,1,2011-10-28,55,35,45,-2.0,33,40,20,0, ,0.03,29.36,30.1,5.6,6.316666666666666,16.85,220,4.9,41.995,-87.933,662
1833,2,2011-10-28,54,36,45,-2.0,32,40,20,0, ,0.0,29.43,30.12,5.7,6.316666666666666,16.85,210,5.2,41.786,-87.752,612
1834,1,2011-10-29,55,34,45,-2.0,30,38,20,0, ,0.0,29.34,30.07,5.2,6.333333333333333,16.833333333333332,280,4.6,41.995,-87.933,662
1835,2,2011-10-29,54,36,45,-2.0,29,38,20,0, ,0.0,29.4,30.08,4.8,6.333333333333333,16.833333333333332,260,3.8,41.786,-87.752,612
1836,1,2011-10-30,57,33,45,-1.0,36,41,20,0,RA BR,0.17,29.27,30.02,11.1,6.366666666666666,16.816666666666666,190,10.6,41.995,-87.933,662
1837,2,2011-10-30,57,37,47,1.0,34,42,18,0,RA,0.11,29.34,30.03,11.2,6.366666666666666,16.816666666666666,190,10.6,41.786,-87.752,612
1838,1,2011-10-31,53,36,45,-1.0,36,40,20,0,BR,0.0,29.34,30.06,4.8,6.383333333333334,16.783333333333335,250,3.9,41.995,-87.933,662
1839,2,2011-10-31,53,39,46,0.0,35,41,19,0,BR,0.0,29.41,30.08,5.1,6.383333333333334,16.783333333333335,240,4.4,41.786,-87.752,612
1840,1,2012-05-01,65,49,57,4.0,52,55,8,0,RA BR HZ,0.09,29.18,29.92,7.7,4.8,18.816666666666666,120,6.2,41.995,-87.933,662
1841,2,2012-05-01,64,52,58,5.0,53,56,7,0,RA BR HZ,0.32,29.24,29.92,6.3,4.8,18.816666666666666,120,5.5,41.786,-87.752,612
